notation,count
97DD18,20
97CC62,20
96B,20
95B(MEDEA),20
94L8(CLUB),20
92L671,20
92L1211,20
92E5,20
92D1611,20
92D152,20
92D1511,20
92C47,20
92B18(THUNDERBOLT),20
91E24,20
73F332,20
73F21265,20
73F2,20
73E425,20
73E36,20
73C863,20
73C8521,20
73C7262,20
73C311,20
73B21,20
71V134,20
71T792,20
71P415,20
71O933,20
71N2,20
71I53,20
71H849,20
71H3222,20
71D1241,20
71C316,20
61F,20
61BB2(...)12,20
57A64,20
55C22,20
54F122,20
54EE4,20
54A43,20
49I(+3),20
49E123,20
49D3211,20
49BB44,20
48CC844,20
48CC7522,20
48C90,20
48C8711,20
48C7524,20
48C6253,20
48C353(+75),20
48C33(+611),20
48B4,20
48B1(+355),20
48A724,20
47I10,20
47H512,20
47H45,20
47C732,20
47B251,20
47B1821(+1),20
47B122,20
46E65,20
46E6411,20
46C522,20
46C31,20
46C2822,20
46C24(FLUTE),20
46C13111,20
46B9,20
46B3533,20
46B19,20
46A162,20
46A1251,20
45M4,20
45K1412,20
45I71,20
45H13,20
45F11,20
45C621,20
45C1612(+32),20
44G319,20
44D2221,20
44,20
43C713,20
43C71,20
43C51(+1),20
43C4162,20
43C244(+1),20
43C21312,20
43C1112311,20
43A1311,20
42E435,20
42D16,20
42A45,20
42A33,20
41D2656(+832),20
41D23321(+831),20
41D2321(+832),20
41D2121(OVERCOAT)(+82),20
41D211(BALL GOWN),20
41C7131,20
41A7213,20
41A623,20
41A43,20
41A3371,20
34C5,20
34B233,20
32B311(DUTCH)(+3),20
31E4,20
31E2346,20
31D150,20
31D13(+51),20
31B6215,20
31A553,20
31A515,20
31A2743,20
31A2712,20
31A2323,20
25K18,20
25I246,20
25H21721,20
25G412,20
25G41(PEONY),20
25G2111,20
25FF232,20
25F74(STARFISH),20
25F711(CRICKET),20
25F35(PARAKEET),20
25F23(WEASEL),20
25F23(MARTEN),20
25D11,20
24C13,20
12A42311,20
12A42,20
11P372,20
11P3221,20
11I61121,20
11I422,20
11HH(ELISABETH),20
11G2,20
11F714,20
11F43131,20
POINT(5.99691 52.87545),19
POINT(5.97222 51.95583),19
POINT(5.833333 53.1000),19
POINT(5.48611 52.2200),19
POINT(5.316667 51.583333),19
POINT(5.166667 52.033333),19
POINT(4.983333 51.966667),19
POINT(4.89444 51.8100),19
POINT(4.883333 52.6000),19
POINT(4.8567807018983 52.321660874387),19
POINT(4.333333 51.8500),19
POINT(3.7500 51.7000),19
98C(SAPPHO),19
98B(SEVEN SAGES),19
98B(SCIPIO AFRICANUS MINOR),19
98B(NERO),19
98B(ALEXANDER THE GREAT)411,19
96A5,19
95B(CIRCE),19
94L4115,19
94L333,19
94L33231,19
94L324,19
94C22,19
94C133,19
94C,19
92F28,19
92E55,19
92E5121,19
92D192134,19
91E4,19
91B11141,19
"83(SWIFT, Gulliver's Travels)",19
73DD64,19
73C8615,19
73C8611,19
73C84141,19
73C832,19
73C822,19
73C223,19
73C1337,19
73C1,19
73B69,19
73B23(+3),19
71T58,19
71T53,19
71H24,19
71E1323,19
71E11321,19
71D243,19
71D173,19
71A354,19
56B2,19
54AA4,19
49G3211,19
49G316,19
49G23,19
49G0,19
49E39,19
49D2,19
48CC75621,19
48CC756,19
48C8315,19
48C737,19
48C7344(TRIANGLE),19
48C12,19
48C111,19
48BB12,19
47I861,19
47I112(+2),19
47I11,19
47H72,19
47G314,19
47E221,19
47E22,19
47D6911,19
47B23,19
47B18,19
46E653121,19
46E32,19
46E212,19
46C36211,19
46C2411,19
46A613,19
46A311,19
46A24,19
46A2211,19
46A175,19
46A1253,19
45M31,19
45HH4(+26),19
45H6,19
45G12,19
45F41,19
45E32(TANK),19
45D3,19
45C721,19
45C23,19
45C18,19
44F554,19
44D223,19
44B111,19
44A11(+4),19
43C732,19
43C7175,19
43C2182,19
43C1148,19
43C1132,19
43B14,19
42G21,19
42D13,19
42B7422(1),19
42AA36,19
42A56,19
41D411,19
41D2663(+81),19
41D26512(+82),19
41D265,19
41D2632(+832),19
41D263(+832),19
41D251,19
41D231(BREECHES)(+831),19
41D221(BONNET)(+81),19
41D211(COURT GOWN),19
41C74(+1),19
41C312,19
41C232,19
41A775(+4),19
41A733(+4),19
41A2541,19
34F11,19
34F,19
34B232(+22),19
34B11(BULLDOG),19
34A11,19
33C4212,19
33C221,19
32B311(FRENCHMEN)(+3),19
31E236212,19
31BB181,19
31B62352,19
31B53,19
31AA559,19
31AA531,19
31AA513,19
31AA2518,19
31A5541,19
31A523,19
31A2763,19
31A2542,19
31A25113,19
31A214,19
25I42(+1),19
25I21,19
25G41(DANDELION),19
25G3(CEDAR),19
25G3(+2),19
25G21(GRAPE),19
25G21(GOURD),19
25F3(+21),19
25F29(ARMADILLO),19
25F23(LYNX),19
25F23(LION)(+33),19
25F23(LION)(+23),19
25F(+331),19
250,19
24A51,19
23T25,19
23N,19
23L41,19
23I13,19
12H62,19
11U24,19
11T6,19
11QQ7121,19
11Q73264,19
11Q732451,19
11P441,19
11I62(SOLOMON),19
11I62(EZEKIEL),19
11HH(APOLLONIA),19
11H(PETER)1,19
11H(GREGORY)51,19
11F4112,19
11D322,19
POINT(5.8500 51.133333),18
POINT(5.316667 52.116667),18
POINT(5.266667 52.116667),18
POINT(5.1000 52.666667),18
POINT(5.07083 51.6825),18
POINT(5.016667 51.833333),18
POINT(4.8500 52.566667),18
POINT(4.483333 52.216667),18
POINT(3.416667 51.366667),18
98B(HERACLITUS),18
97C11,18
96A27,18
96A18211,18
94O21,18
92L571,18
92I2121,18
92E178,18
92D18(BOW AND ARROW),18
92C478,18
92C352,18
92B39113,18
92B252,18
91C214,18
91B24,18
"83(DANTE, Divina Commedia)",18
82AA(JULIET),18
82A(ROMEO),18
73G32,18
73F2243,18
73F223153,18
73E422,18
73E15,18
73D82(NAILS),18
73D7213,18
73D315,18
73D13,18
73C8636,18
73C8172,18
73C622,18
73B721,18
73A2352,18
73A235,18
73A14,18
71T76,18
71M53,18
71E11732,18
71E1164,18
71D128,18
71C217,18
71C13131,18
71B35211,18
71A5,18
71A411,18
57A8,18
49L6451,18
49K321,18
49K3,18
49G61(+3),18
49G359,18
49G353,18
49G322,18
49B414,18
48CC735,18
48CC5112,18
48C8131,18
48C762,18
48C751,18
48C6141,18
48C3532,18
48B411,18
48B22,18
48A98313,18
48A7,18
48A26,18
48A111,18
47L22,18
47K31,18
47I871,18
47I87,18
47I1381,18
47G541,18
47D1(+8),18
47C242,18
47C13,18
47B1712,18
47B171,18
47B112,18
47B1112,18
47B111(+11),18
47A221,18
46E61,18
46C3812,18
46C2921,18
46C21(+35),18
46C116,18
45I6,18
45H3(+21),18
45G12111,18
45F9,18
45F4(+32),18
45B49,18
45B(+21),18
44G35,18
44F741,18
44BB162,18
44B52,18
44B16921,18
44B1526,18
44A11,18
43C921,18
43C1131,18
43C111242,18
43AA4,18
43A4123(+1),18
43A3744,18
43A3743,18
43A1224,18
42G232,18
42F313,18
42E39,18
42E17,18
42D33,18
42D2122,18
42B61,18
42A29,18
42A252,18
41D4,18
41D2642(+81),18
41D2231(GUIMPE)(+82),18
41D221(HAT)(+83),18
41D2122(+43),18
41D211(ROBE VOLANTE)(+82),18
41C7,18
41AA163,18
41A7221,18
41A645,18
41A411,18
41A3915,18
41A3913,18
41A253,18
41A252,18
33A,18
32B342(+3),18
31E23131,18
31D13(+3),18
31AA2237,18
31A571,18
31A552,18
31A4640,18
31A2772,18
31A276,18
31A2365,18
25II1451,18
25H2130(RHINE),18
25G52,18
25G4(HOLLY),18
25G3(PLUM-TREE),18
25G(+22),18
25F711(COCOON),18
25F62(PLAICE),18
25F39(HOOPOE),18
25F38(QUAIL),18
25F37(BITTERN),18
25F32(JACKDAW),18
25F3(+421),18
25F26(HARE)(+63),18
25F(+51),18
25D35,18
25D34(+2),18
23R120,18
23A44,18
12H51,18
11U11,18
11R61,18
11Q76211,18
11Q73241,18
11Q732,18
11Q7144,18
11Q01,18
11P433,18
11P319,18
11P16,18
11N41,18
11L54,18
11HH(MARY MAGDALENE)361,18
11HH(ELISABETH OF HUNGARY),18
11HH(DOROTHEA),18
11H(HUBERT),18
11G4,18
11G19,18
11F4221,18
11F4(+3),18
11C12,18
POINT(6.71944 51.9725),17
POINT(6.083333 52.633333),17
POINT(6.083333 52.166667),17
POINT(5.433333 51.8500),17
POINT(5.266667 51.7500),17
POINT(4.766667 52.266667),17
POINT(4.7000 52.6000),17
POINT(3.616667 51.583333),17
98C(+8),17
98C(+55),17
98B(CLAUDIUS),17
98B(CICERO),17
95B(ATALANTE)2111,17
95B(ARIADNE)61,17
95A(JASON),17
94L69,17
94H2,17
92L314,17
92L19,17
92G2,17
92D161,17
92B391,17
"83(SHAKESPEARE, Merchant of Venice)",17
82A(NUMA POMPILIUS),17
73F3142,17
73F2955,17
73E32,17
73E3,17
73D82(CROSS),17
73D3532,17
73D17,17
73C8635,17
73C732,17
73C465,17
73C452,17
73C41,17
73C323,17
73C1338,17
73B931,17
73B8(+3),17
73AA523,17
71V42,17
71T6,17
71T37,17
71T33,17
71P134,17
71L2713,17
71H8492,17
71G113,17
71F37,17
71E3242,17
71E11728,17
71C12243,17
71C1224,17
71B4221,17
71B3211,17
71A311,17
71A252,17
71A,17
61BB2(...)11,17
58B3,17
49M12,17
49K32(+3),17
49G331,17
49D322,17
49C112,17
49B2(+4),17
49B2(+1),17
48CC75614,17
48C910,17
48C8641,17
48C7344,17
48C7325,17
48C6212,17
48C51561,17
48C33(+34),17
48C32,17
48C27(+321),17
48C24(+643),17
48BB121,17
47I225,17
47F3,17
47E24,17
47C63,17
47B232,17
47B1613,17
47B115,17
47A211,17
46E651,17
46D5,17
46C1495,17
46C1316,17
46A1611,17
45H342,17
45F1,17
45E,17
45C421,17
45B41,17
45(+731),17
44G3129,17
44G251,17
44E52,17
44D,17
44C12,17
44C11,17
44B1971,17
44B132,17
43C727,17
43C7(+6),17
43C39611,17
43C21311,17
43C11491,17
43C1121,17
43C1(+421),17
43C1(+4163),17
43B143,17
43A4321,17
42F54,17
42F,17
42E371,17
42D1712,17
41D283(+82),17
41D2657(+81),17
41D2512(CORSET),17
41D2332(+831),17
41D231(PETTICOAT BREECHES)(+81),17
41D223(SWEATER)(+82),17
41D221(HEADSCARF)(+82),17
41D211(ROBE À L'ANGLAISE)(+82),17
41D211(ROBE MANTEAU)(+82),17
41CC51,17
41C641,17
41C6352,17
41A7633,17
41A52,17
41A3251,17
41A182,17
34A41,17
33CC52,17
33C81,17
33C47,17
33C1,17
33B32,17
32B(+52),17
31E5,17
31E23472,17
31E225,17
31D15(+75),17
31D15(+74),17
31D11212(+72),17
31D1120,17
31AA2771,17
31AA22232,17
31A5463,17
31A51452,17
31A46321,17
31A4512,17
31A311(+82),17
31A2741,17
31A25551,17
31A25112,17
31A2112,17
31A(+823),17
26C352,17
25I2451(+1),17
25I16,17
25HH112,17
25G41(PRIMULA),17
25G41(LILY OF THE VALLEY),17
25G41(GERANIUM),17
25G41(AMARYLLIS),17
25G41(+0),17
25G4(STRAWBERRY),17
25G4(MISTLETOE),17
25F711(LADYBIRD),17
25F711(BUMBLEBEE),17
25F62(SALMON),17
25F37(IBIS),17
25F(+351),17
25F(+33),17
25D4512,17
23R130,17
23I22,17
12F51,17
12CC13(ISIS),17
12B63,17
11S3,17
11Q7551,17
11Q73242,17
11Q731114,17
11Q3131,17
11N,17
11MM44,17
11L531,17
11I421,17
11I21,17
11I11,17
11H(STANISLAUS KOSTKA),17
11H(LAURENCE)6,17
11H(CHARLEMAGNE),17
11H(ALOYSIUS GONZAGA),17
11H(...),17
11D26,17
11B3,17
POINT(5.966667 52.716667),16
POINT(5.933333 50.916667),16
POINT(5.833333 50.966667),16
POINT(5.616667 53.016667),16
POINT(5.616667 51.883333),16
POINT(5.433333 52.016667),16
POINT(5.31389 51.5050),16
POINT(5.3000 51.9500),16
POINT(5.266667 52.2500),16
POINT(5.066667 52.083333),16
POINT(4.933333 52.716667),16
POINT(4.6000 52.133333),16
POINT(4.583333 52.366667),16
POINT(4.33541 52.11562),16
POINT(4.166667 52.0000),16
POINT(3.916667 51.266667),16
98B(AUGUSTUS)9,16
97E4,16
96A5(CONCORDIA),16
96A12,16
95A(PYGMALION)21,16
95A(PARIS),16
95A(CEPHALUS)214,16
95A(CEPHALUS)21,16
94T33,16
94I233,16
94G235,16
94A461,16
93A211,16
92L71411,16
92I22211,16
92H2,16
92E54,16
92D155,16
92D15211,16
92B38,16
92B1219,16
91E22,16
"83(SNELLEN, Ella in het Feeënrijk)",16
"83(SHAKESPEARE, King Lear)",16
"83(BERGMAN, Ernest Staas)",16
73F2133,16
73D91,16
73D56,16
73D413,16
73D3,16
73C872,16
73C8413,16
73C72141,16
73C7121,16
73C7112,16
73C52,16
73C451,16
73B831(+3),16
73B28,16
71Z36,16
71V,16
71T643,16
71Q,16
71P511,16
71P4333,16
71I72,16
71H712,16
71F3631,16
71E1142,16
71D162,16
71D1251,16
71C3132,16
71C27,16
71C1132,16
71B34,16
71B311,16
59C21(+3),16
56F1,16
56C3,16
54E31(+11),16
52A24,16
52A1,16
51D4,16
49K31,16
49H3(+3),16
49B24(+2),16
48CC7561,16
48CC7532,16
48CC73512,16
48CC731,16
48C921,16
48C73511,16
48C5311,16
48C530,16
48C413,16
48C1614,16
48B12,16
48AA983111,16
48A72,16
47I5,16
47I425,16
47I17,16
47D22,16
47C511,16
47C51,16
47B151,16
46E6621,16
46E223,16
46C371,16
46C3611,16
46C257(+1),16
46C2561,16
46C219,16
46C166,16
46C1513,16
46C117,16
46C115,16
46B562,16
46A81,16
46A213,16
45M5,16
45D21(+21),16
45D2(+24),16
45C62,16
45C21(+2),16
45C16(CANNON)(+2),16
45B53,16
45A4,16
44G531,16
44G41,16
44G381,16
44G163,16
44F59,16
44F19,16
44D224,16
44C30,16
44B16111,16
43C78711,16
43C78411,16
43C755,16
43C562,16
43C246,16
43C244(+2),16
43B11,16
43A44(+1),16
43A411(+11),16
43A1453,16
42F52,16
42B742(...),16
42A461,16
42A30,16
41D252,16
41D2512(CORSET)(+82),16
41D2423(+82),16
41D233,16
41D2231(FICHU)(+411),16
41D223(SHIRT)(+81),16
41D221(HOOD)(+82),16
41D211(ROBE DE SPORT)(+82),16
41CC5,16
41C681,16
41C6351,16
41C631,16
41C6221,16
41C324,16
41C27(SIEVE),16
41B213,16
41A731(+4),16
34B11(+946),16
34B11(+933),16
34A43,16
33C2171,16
32B32(+1),16
32B311(FRENCH)(+9),16
32B311(ENGLISHMEN)(+3),16
31D17(+3),16
31D162,16
31D14(+56),16
31AA3111,16
31AA2353,16
31AA21,16
31A5461,16
31A456,16
31A4112,16
31A254,16
31A22612,16
31A2247,16
31A22451,16
31A2236211,16
31A221(+32),16
31A2143,16
31A213,16
25II2,16
25I245(+1),16
25I18(+1),16
25H1332,16
25G3(SPRUCE),16
25G3(POLLARD WILLOW),16
25G3(ORANGE-TREE),16
25G3(ACER),16
25G1(+22),16
25FF23(LION),16
25F62(COD),16
25F36(SWAMP-HEN),16
25D26,16
24C211,16
24B11,16
23U2,16
23U,16
23I23,16
23I11,16
21D0,16
12I441,16
12C13(HORUS),16
12B44,16
12A4231,16
11R2,16
11QQ7321,16
11Q73211,16
11Q714112,16
11Q11,16
11P34,16
11P315(CARTHUSIANS),16
11I63(SUSANNA),16
11I62(ADAM),16
11HH(MARTHA),16
11H(BONAVENTURA),16
11H(ANDREW)6,16
11G185,16
11FF4222,16
11F82,16
11E541,16
11E,16
11D42,16
11D33,16
11D32,16
11D3121,16
11D1,16
11B113,16
11A1,16
POINT(6.133333 52.383333),15
POINT(5.933333 52.9500),15
POINT(5.8000 51.466667),15
POINT(5.25694 51.8325),15
POINT(5.233333 51.633333),15
POINT(4.666667 52.216667),15
POINT(4.5000 52.266667),15
POINT(4.42608 52.17001),15
POINT(3.616667 51.316667),15
98B(SOCRATES),15
98B(DARIUS),15
98B(CORIOLANUS)51,15
98B(CAESAR)68,15
98B(ALEXANDER THE GREAT)412,15
98(+55),15
96A43,15
95B(HERO & LEANDER),15
94R,15
94L4111,15
94L3322,15
94I181,15
94A74,15
92L4151,15
92L112,15
92H3,15
92H1411,15
92C4521,15
92C38,15
92B591,15
92B5722,15
91E23,15
91B132,15
"83(SHAKESPEARE, Tempest)",15
"83(SHAKESPEARE, Macbeth)",15
"83(CERVANTES, Don Quixote)",15
"83(CATS, HOUWELYCK)",15
82A(BELISARIUS),15
73F356,15
73F3,15
73F23,15
73F22,15
73F2131,15
73E376,15
73C86451,15
73C851,15
73C84142,15
73C8322,15
73C7247,15
73C,15
73B8212,15
73A5,15
71Z31,15
71Z16,15
71W31,15
71W,15
71T631,15
71Q63,15
71P132,15
71P121,15
71L172,15
71I,15
71H839,15
71H713,15
71H611,15
71H153,15
71F2455,15
71E33141,15
71E1173132,15
71D2421,15
71C3327,15
71C3134,15
71C1283,15
59C21(+11),15
59B32(+1),15
59AA1,15
58BB1,15
57AA76,15
57AA611,15
57A611,15
52CC41,15
52AA24,15
49I11(+3),15
49E223,15
49E21(+3),15
49D5,15
49B412,15
49B252,15
49B2(+3),15
48CC75612,15
48C91(+27),15
48C8547,15
48C7342,15
48C623,15
48C3521,15
48C24(+721),15
48C22,15
48B124,15
48A7292,15
47I2241,15
47I22111,15
47D8(NAIL),15
47B153,15
47B14,15
46E,15
46C232(+24),15
46C13112,15
46C1251,15
46BB25,15
46B411,15
46AA633,15
46AA632,15
46A174,15
45H(+2),15
45C13(FOIL),15
45B43,15
44G561,15
44G3711,15
44C32,15
44BB11,15
44B15241,15
44B114(COUNT),15
43C941,15
43C782,15
43C7812,15
43C7146,15
43C59,15
43C4144,15
43C4135,15
43C1114,15
43C1113(+4241),15
43A14,15
42F341,15
42E531,15
42E37,15
42D17,15
42B832,15
42B74(3),15
41D2642,15
41D242(+82),15
41D225(+832),15
41D222(TIE)(+82),15
41D222(NECKERCHIEF)(+81),15
41D222(BERTHA)(+82),15
41D221(CAP)(+83),15
41D221(+81),15
41D211(+411),15
41CC221,15
41C7511,15
41C67,15
41C,15
41B1321,15
41AA3362,15
41A642,15
41A345,15
41A256,15
33C812,15
32B2(NORMANS),15
32B2,15
32A46,15
31F25,15
31E2212,15
31D15(+56),15
31B7,15
31B622,15
31B6(+823),15
31AA2322,15
31A416,15
31A332,15
31A27321,15
31A2551,15
31A2322,15
31A231(+1),15
31A2122,15
31A(+813),15
26E1,15
26C5,15
26,15
25HH216,15
25HH114,15
25H159,15
25H13812,15
25G41(COLUMBINE),15
25G31(HOLLY),15
25G3(+1),15
25FF42,15
25FF311,15
25F42(+1),15
25F37(WOODCOCK),15
25F33(EAGLE)(+15),15
25F33(BUZZARD),15
25F32(TIT),15
25D1,15
23R111,15
23I43,15
23I33,15
23I21,15
21D3,15
14,15
12I52(MOHAMMED),15
12HH13,15
12A82,15
12A633,15
11Q768,15
11Q7624,15
11Q7621,15
11Q7561,15
11Q754,15
11Q7155,15
11Q71451,15
11Q7131(APSE),15
11Q22(+0),15
11P315(BENEDICTINES),15
11P313,15
11P24,15
11L4,15
11I41,15
11I2(SAMIAN),15
11H(MACARIUS OF ANTIOCH),15
11H(GREGORY)12,15
11H(DOMINIC)341,15
11H(CHARLES BORROMEO),15
11G1925,15
11G1921,15
11G192,15
11F728,15
11F4(+5),15
11D3351,15
11C15,15
11B323,15
POINT(6.6500 52.983333),14
POINT(6.5500 52.2000),14
POINT(6.133333 52.0500),14
POINT(6.0500 52.383333),14
POINT(5.9000 51.9000),14
POINT(5.866667 51.866667),14
POINT(5.35278 51.64167),14
POINT(5.29861 51.82917),14
POINT(5.216667 53.366667),14
POINT(5.08056 51.78667),14
POINT(5.0500 51.866667),14
POINT(4.966667 52.083333),14
POINT(4.966667 51.9500),14
POINT(4.80686 52.47494),14
POINT(4.783333 52.633333),14
POINT(4.783333 52.0000),14
POINT(4.766667 51.966667),14
POINT(4.4000 51.866667),14
POINT(4.3597964732286 52.006628826802),14
98B(ARION),14
98B(APELLES)21,14
95B(DANAE),14
95A(MINOTAUR),14
95A(AMPHION & ZETHUS)41,14
94L4116,14
94D132,14
94A46,14
92L71,14
92L412,14
92D2,14
92B3242,14
92B1226,14
82A(MEDORO),14
82A(LOHENGRIN),14
73G541,14
73G313,14
73F22369,14
73F223343,14
73F2122,14
73F12,14
73E35,14
73E131,14
73D674,14
73D241,14
73C86462,14
73C749,14
73C463,14
73C43,14
73C42,14
73C222,14
73C1321,14
73C113,14
73B6,14
73B57(+5),14
73B52,14
71V1341,14
71T52,14
71Q75,14
71N,14
71H1431,14
71F377,14
71E524,14
71E231,14
71E1312,14
71E11727,14
71E11722,14
71D2,14
71C1322,14
71C1282,14
71C12334,14
71C115,14
71B3223,14
71B321,14
71A521,14
71A333,14
7(+13),14
61BB2(+54),14
57AA6221,14
57A73,14
57A641,14
56DD33,14
56B21(+3),14
54F122(+2),14
54A6,14
53BB1,14
53A2,14
52B511,14
51D5,14
49M122,14
49L61,14
49L4(+3),14
49L13,14
49K2(+3),14
49G511,14
49E392,14
49E221,14
49D3213,14
49C4,14
49C14,14
49B44281,14
49B4411,14
49B4231,14
49B411,14
49B33,14
48CC75511,14
48C9111,14
48C8651,14
48C863,14
48C85460,14
48C85431(PANTALONE),14
48C75621,14
48C7324(+1),14
48C314,14
48C31,14
48C25(MALLET),14
48C164,14
48C114,14
48A98781,14
47K4,14
47I146,14
47I128,14
47H534,14
47G31,14
47F22,14
47D7(MILL-STONE),14
47B18111,14
47B162,14
47B111(+1),14
46E641,14
46E231,14
46C519,14
46C51,14
46C293,14
46C24(SCHOONER),14
46C24(MERCHANTMAN),14
46C2234,14
46C215(FIGURE-HEAD),14
46C1814,14
46C1494,14
46C13186,14
46C131(+0),14
46C12,14
46C(+642),14
46B4,14
46B24,14
46AA63,14
46A1267,14
46A1264,14
46A122(...)3,14
45L31,14
45K23(+32),14
45E2(+32),14
45C211,14
45B311,14
45B11,14
44G82,14
44G562,14
44G1111,14
44G(+51),14
44F6,14
44D311,14
44D222,14
44C5,14
44BB19,14
44B611,14
44B1531,14
44B14,14
44B1311,14
43C7841,14
43C68,14
43C244(+6),14
43C234,14
43C221(+41),14
43C132,14
43C1143,14
43A(+9),14
43A(+4),14
42F91,14
42F61,14
42E12,14
42B741(2),14
42B74(2),14
42A542,14
42A2813,14
41D2657,14
41D26411,14
41D25,14
41D223(KAMISAYA),14
41D221(CAP)(+832),14
41CC41,14
41C715,14
41C7113(CHAMPAGNE),14
41C327,14
41C317,14
41C2511,14
41B311(+1),14
41A763,14
41A68,14
4,14
34E3,14
33C811,14
33B13,14
33A711,14
32B33(TAMILS),14
32B311(GREEKS)(+3),14
32B2(FRANKS),14
32A13,14
32A12,14
31E23624,14
31E23411,14
31E111,14
31D2(4),14
31B18,14
31AA33,14
31AA2773(+89),14
31AA27631,14
31AA27112,14
31AA25314,14
31AA247,14
31AA2365,14
31A544,14
31A541,14
31A4582,14
31A4511,14
31A44412,14
31A4121,14
31A4,14
31A28,14
31A2733,14
31A2627,14
31A25165,14
31A247,14
31A237,14
31A233(+89),14
31A231(+82),14
31A(+56),14
25M7,14
25II3,14
25II1(+1),14
25I154(+0),14
25H131(+1),14
25G41(CORNFLOWER),14
25G41(BUTTERCUP),14
25G4(BEAN),14
25G4(ALOE),14
25G3(LEMON-TREE),14
25G3(CHERRY-TREE)(+32),14
25G21(RASPBERRY),14
25FF62(HIPPOCAMPUS),14
25F72(OCTOPUS),14
25F711(FLEA),14
25F62(MULLET),14
25F39(HUMMING-BIRD),14
25F37(PLOVER),14
25F37(PIED AVOCET),14
25F25(ELEPHANT)(+5215),14
25A2,14
24C,14
23S22,14
23R112,14
23K23(+1),14
23I42,14
23I41,14
23I32,14
23I12,14
22B11,14
140,14
13D2,14
13B4,14
12O6,14
12O,14
12H12,14
12C13(OSIRIS),14
12A731,14
11Q7151,14
11P331(clergyman),14
11P31511,14
11P3111521,14
11P31113,14
11M1,14
11I63(EVE),14
11I62(JOSEPH),14
11I432,14
11HH(CAECILIA),14
11HH(AGATHA),14
11H(NORBERT),14
11H(LUKE)111,14
11H(JOHN CHRYSOSTOM),14
11G3,14
11F4135,14
11D353,14
11D3331,14
11D318,14
POINT(6.333333 52.9500),13
POINT(6.30972 52.1050),13
POINT(6.116667 52.333333),13
POINT(6.1000 52.033333),13
POINT(6.0500 52.016667),13
POINT(6.01741 53.40055),13
POINT(5.616667 52.3000),13
POINT(5.566667 51.383333),13
POINT(5.43889 51.80583),13
POINT(4.966667 52.383333),13
POINT(4.866667 52.4500),13
POINT(4.63333 51.8175),13
POINT(4.5500 51.8500),13
POINT(4.39028 51.52167),13
98C(CLOELIA)51,13
98B(TITUS),13
98B(SENECA)68,13
98B(HORATII)412,13
"98B(DENTATUS, M'.C.)51",13
98,13
97C6,13
96B661,13
96A31,13
96A2351,13
95A(PYRAMUS & THISBE),13
94S,13
94N,13
93D,13
92L311,13
92L28,13
92L27,13
92L18(VINE),13
92L179,13
92L1121,13
92H521,13
92E121,13
92D6,13
92D141,13
92C4913,13
92C48,13
92C461,13
92C441,13
92C279,13
92C173,13
92B5422,13
91B126,13
91B1118,13
"83(SHAKESPEARE, As you like it)",13
"83(MARCHE, Le Chevalier deliberé)",13
"83(GOETHE, Werther)",13
82AA(LADY MACBETH),13
82A(BARON MÜNCHAUSEN),13
73G411,13
73F324,13
73F223722,13
73F223441,13
73F2223,13
73F2135,13
73F21211,13
73F1544,13
73E78,13
73E344,13
73D75,13
73D4,13
73D3231,13
73C931,13
73C8152,13
73C74541,13
73C7251,13
73C4341,13
73C4214,13
73B62,13
73A2332,13
71X2,13
71P4311,13
71P414,13
71O9,13
71K2134,13
71I531,13
71I43212,13
71H31,13
71F643,13
71F343,13
71F1112,13
71E5242,13
71E1353,13
71E127,13
71E118,13
71D176,13
71D134,13
71C332,13
71C1314,13
71C13111,13
71A722,13
61D,13
57A41,13
56F25,13
54B121,13
54AA11,13
52D3,13
52A12,13
49L6411,13
49G6221,13
49E8(+52),13
49E39313(CHALICE),13
49D71,13
49D5112,13
49D32,13
49B4422,13
49B422,13
49B211,13
48C738,13
48C735(+1),13
48C7343,13
48C5255,13
48C34,13
48C1612(+72),13
48A9857,13
48A9834,13
47L11,13
47I4231,13
47I17(HAY)(+84),13
47I126,13
47F14,13
47D2,13
47B1714,13
46C284,13
46C216(CABIN),13
46C1424,13
46C13141(+745),13
46C11212,13
46BB2211,13
46B44,13
46A611,13
46A551,13
46A1268,13
46A1266,13
46A1265,13
46A1252,13
46A1241(ELEPHANT),13
45H341,13
45D11,13
45C71,13
45C42(+2),13
45C31,13
45C17(MINE),13
45B83,13
45B71,13
44G4,13
44G291,13
44G112,13
44G01(+35),13
44F5531,13
44B169,13
44B161,13
44B155,13
44B1523,13
43C7823,13
43C7424,13
43C73721,13
43C7222,13
43C714,13
43C7122,13
43C3971,13
43C395,13
43C383,13
43C361,13
43C11481,13
43C1112321,13
43A4(+1),13
43A132,13
43A(+6),13
42E433,13
42E21,13
42E13,13
42D391,13
42D35,13
42D15,13
42B742(3),13
42A5113,13
41D268(CLUTCH)(+82),13
41D268(+81),13
41D2654(+81),13
41D2513,13
41D2332(+83),13
41D223(GANZENBUIK)(+81),13
41D222(SHAWL COLLAR)(+81),13
41D221(KERCHIEF),13
41C742(+1),13
41C652(CARROT),13
41C612,13
41C231,13
41B13,13
41B11,13
41A333,13
41A1921,13
34B23,13
34B12(+946),13
33C561,13
33C412,13
33C3211,13
33C217,13
33B12,13
32B331,13
32B32(TUAREGS),13
32B312(AMERICANS),13
31E23(+33),13
31E211,13
31D140,13
31D11222(+73),13
31B6222,13
31B0,13
31AA25112,13
31AA244,13
31AA2421,13
31AA236(+89),13
31A554,13
